"vehiculo","filtro","created_at","updated_at"
1985,353,"2013-04-28 18:30:27","2013-04-28 18:30:27"
1985,353,"2013-04-28 18:30:27","2013-04-28 18:30:27"
1987,353,"2013-04-28 18:30:27","2013-04-28 18:30:27"
1988,353,"2013-04-28 18:30:27","2013-04-28 18:30:27"
1989,353,"2013-04-28 18:30:28","2013-04-28 18:30:28"
1990,353,"2013-04-28 18:30:28","2013-04-28 18:30:28"
1991,353,"2013-04-28 18:30:28","2013-04-28 18:30:28"
1994,353,"2013-04-28 18:30:29","2013-04-28 18:30:29"
1995,353,"2013-04-28 18:30:29","2013-04-28 18:30:29"
1996,353,"2013-04-28 18:30:29","2013-04-28 18:30:29"
1999,353,"2013-04-28 18:30:29","2013-04-28 18:30:29"
2000,353,"2013-04-28 18:30:30","2013-04-28 18:30:30"
2001,353,"2013-04-28 18:30:30","2013-04-28 18:30:30"
2002,353,"2013-04-28 18:30:30","2013-04-28 18:30:30"
2004,353,"2013-04-28 18:30:31","2013-04-28 18:30:31"
2026,353,"2013-04-28 18:30:34","2013-04-28 18:30:34"
2027,353,"2013-04-28 18:30:34","2013-04-28 18:30:34"
2029,353,"2013-04-28 18:30:34","2013-04-28 18:30:34"
2031,353,"2013-04-28 18:30:34","2013-04-28 18:30:34"
2034,353,"2013-04-28 18:30:35","2013-04-28 18:30:35"
2038,353,"2013-04-28 18:30:35","2013-04-28 18:30:35"
2039,353,"2013-04-28 18:30:35","2013-04-28 18:30:35"
2042,353,"2013-04-28 18:30:36","2013-04-28 18:30:36"
2045,353,"2013-04-28 18:30:36","2013-04-28 18:30:36"
2046,353,"2013-04-28 18:30:36","2013-04-28 18:30:36"
2049,353,"2013-04-28 18:30:37","2013-04-28 18:30:37"
2087,353,"2013-04-28 18:30:39","2013-04-28 18:30:39"
2088,353,"2013-04-28 18:30:39","2013-04-28 18:30:39"
2091,353,"2013-04-28 18:30:40","2013-04-28 18:30:40"
2092,353,"2013-04-28 18:30:40","2013-04-28 18:30:40"
2093,353,"2013-04-28 18:30:40","2013-04-28 18:30:40"
2832,353,"2013-04-28 18:33:39","2013-04-28 18:33:39"
1906,354,"2013-04-28 18:30:14","2013-04-28 18:30:14"
1908,354,"2013-04-28 18:30:15","2013-04-28 18:30:15"
1912,354,"2013-04-28 18:30:15","2013-04-28 18:30:15"
1914,354,"2013-04-28 18:30:15","2013-04-28 18:30:15"
1921,354,"2013-04-28 18:30:16","2013-04-28 18:30:16"
1922,354,"2013-04-28 18:30:16","2013-04-28 18:30:16"
1933,354,"2013-04-28 18:30:18","2013-04-28 18:30:18"
1935,354,"2013-04-28 18:30:18","2013-04-28 18:30:18"
1936,354,"2013-04-28 18:30:18","2013-04-28 18:30:18"
1944,354,"2013-04-28 18:30:20","2013-04-28 18:30:20"
1945,354,"2013-04-28 18:30:20","2013-04-28 18:30:20"
1948,354,"2013-04-28 18:30:20","2013-04-28 18:30:20"
1949,354,"2013-04-28 18:30:20","2013-04-28 18:30:20"
1950,354,"2013-04-28 18:30:20","2013-04-28 18:30:20"
1953,354,"2013-04-28 18:30:21","2013-04-28 18:30:21"
1954,354,"2013-04-28 18:30:21","2013-04-28 18:30:21"
1956,354,"2013-04-28 18:30:21","2013-04-28 18:30:21"
1960,354,"2013-04-28 18:30:22","2013-04-28 18:30:22"
1962,354,"2013-04-28 18:30:22","2013-04-28 18:30:22"
1966,354,"2013-04-28 18:30:23","2013-04-28 18:30:23"
2005,354,"2013-04-28 18:30:31","2013-04-28 18:30:31"
1341,354,"2013-04-28 18:30:32","2013-04-28 18:30:32"
2012,354,"2013-04-28 18:30:32","2013-04-28 18:30:32"
2013,354,"2013-04-28 18:30:32","2013-04-28 18:30:32"
2014,354,"2013-04-28 18:30:32","2013-04-28 18:30:32"
2015,354,"2013-04-28 18:30:33","2013-04-28 18:30:33"
2017,354,"2013-04-28 18:30:33","2013-04-28 18:30:33"
2019,354,"2013-04-28 18:30:33","2013-04-28 18:30:33"
2040,354,"2013-04-28 18:30:35","2013-04-28 18:30:35"
2066,354,"2013-04-28 18:30:37","2013-04-28 18:30:37"
2070,354,"2013-04-28 18:30:38","2013-04-28 18:30:38"
832,355,"2013-04-28 18:26:47","2013-04-28 18:26:47"
833,355,"2013-04-28 18:26:47","2013-04-28 18:26:47"
835,355,"2013-04-28 18:26:47","2013-04-28 18:26:47"
841,355,"2013-04-28 18:26:48","2013-04-28 18:26:48"
842,355,"2013-04-28 18:26:48","2013-04-28 18:26:48"
843,355,"2013-04-28 18:26:48","2013-04-28 18:26:48"
1011,355,"2013-04-28 18:27:35","2013-04-28 18:27:35"
1238,355,"2013-04-28 18:27:53","2013-04-28 18:27:53"
1239,355,"2013-04-28 18:27:53","2013-04-28 18:27:53"
1240,355,"2013-04-28 18:27:53","2013-04-28 18:27:53"
1239,355,"2013-04-28 18:27:53","2013-04-28 18:27:53"
1242,355,"2013-04-28 18:27:54","2013-04-28 18:27:54"
1243,355,"2013-04-28 18:27:54","2013-04-28 18:27:54"
1244,355,"2013-04-28 18:27:54","2013-04-28 18:27:54"
1245,355,"2013-04-28 18:27:54","2013-04-28 18:27:54"
1249,355,"2013-04-28 18:27:55","2013-04-28 18:27:55"
1256,355,"2013-04-28 18:27:56","2013-04-28 18:27:56"
1259,355,"2013-04-28 18:27:57","2013-04-28 18:27:57"
1260,355,"2013-04-28 18:27:57","2013-04-28 18:27:57"
1261,355,"2013-04-28 18:27:58","2013-04-28 18:27:58"
1266,355,"2013-04-28 18:27:58","2013-04-28 18:27:58"
1267,355,"2013-04-28 18:27:58","2013-04-28 18:27:58"
1268,355,"2013-04-28 18:27:59","2013-04-28 18:27:59"
1269,355,"2013-04-28 18:27:59","2013-04-28 18:27:59"
1271,355,"2013-04-28 18:27:59","2013-04-28 18:27:59"
1272,355,"2013-04-28 18:27:59","2013-04-28 18:27:59"
1273,355,"2013-04-28 18:27:59","2013-04-28 18:27:59"
1273,355,"2013-04-28 18:27:59","2013-04-28 18:27:59"
1275,355,"2013-04-28 18:28:00","2013-04-28 18:28:00"
1276,355,"2013-04-28 18:28:00","2013-04-28 18:28:00"
1277,355,"2013-04-28 18:28:00","2013-04-28 18:28:00"
1278,355,"2013-04-28 18:28:00","2013-04-28 18:28:00"
1505,355,"2013-04-28 18:29:10","2013-04-28 18:29:10"
1506,355,"2013-04-28 18:29:10","2013-04-28 18:29:10"
1508,355,"2013-04-28 18:29:11","2013-04-28 18:29:11"
1509,355,"2013-04-28 18:29:11","2013-04-28 18:29:11"
1513,355,"2013-04-28 18:29:12","2013-04-28 18:29:12"
1515,355,"2013-04-28 18:29:12","2013-04-28 18:29:12"
1516,355,"2013-04-28 18:29:12","2013-04-28 18:29:12"
1519,355,"2013-04-28 18:29:13","2013-04-28 18:29:13"
1520,355,"2013-04-28 18:29:13","2013-04-28 18:29:13"
1533,355,"2013-04-28 18:29:15","2013-04-28 18:29:15"
1541,355,"2013-04-28 18:29:16","2013-04-28 18:29:16"
1545,355,"2013-04-28 18:29:17","2013-04-28 18:29:17"
1551,355,"2013-04-28 18:29:18","2013-04-28 18:29:18"
1557,355,"2013-04-28 18:29:18","2013-04-28 18:29:18"
1562,355,"2013-04-28 18:29:19","2013-04-28 18:29:19"
1564,355,"2013-04-28 18:29:19","2013-04-28 18:29:19"
1572,355,"2013-04-28 18:29:21","2013-04-28 18:29:21"
1582,355,"2013-04-28 18:29:22","2013-04-28 18:29:22"
1598,355,"2013-04-28 18:29:24","2013-04-28 18:29:24"
1604,355,"2013-04-28 18:29:25","2013-04-28 18:29:25"
1608,355,"2013-04-28 18:29:26","2013-04-28 18:29:26"
1615,355,"2013-04-28 18:29:27","2013-04-28 18:29:27"
1624,355,"2013-04-28 18:29:28","2013-04-28 18:29:28"
1632,355,"2013-04-28 18:29:29","2013-04-28 18:29:29"
1341,355,"2013-04-28 18:30:04","2013-04-28 18:30:04"
1848,355,"2013-04-28 18:30:05","2013-04-28 18:30:05"
2160,355,"2013-04-28 18:30:50","2013-04-28 18:30:50"
2345,355,"2013-04-28 18:31:16","2013-04-28 18:31:16"
2361,355,"2013-04-28 18:31:17","2013-04-28 18:31:17"
2363,355,"2013-04-28 18:31:17","2013-04-28 18:31:17"
2741,355,"2013-04-28 18:31:32","2013-04-28 18:31:32"
2742,355,"2013-04-28 18:31:32","2013-04-28 18:31:32"
2743,355,"2013-04-28 18:31:32","2013-04-28 18:31:32"
2744,355,"2013-04-28 18:31:33","2013-04-28 18:31:33"
2745,355,"2013-04-28 18:31:33","2013-04-28 18:31:33"
2746,355,"2013-04-28 18:31:33","2013-04-28 18:31:33"
2747,355,"2013-04-28 18:31:33","2013-04-28 18:31:33"
241,356,"2013-04-28 18:09:46","2013-04-28 18:09:46"
925,356,"2013-04-28 18:27:22","2013-04-28 18:27:22"
929,356,"2013-04-28 18:27:23","2013-04-28 18:27:23"
931,356,"2013-04-28 18:27:23","2013-04-28 18:27:23"
2754,356,"2013-04-28 18:31:34","2013-04-28 18:31:34"
2755,356,"2013-04-28 18:31:34","2013-04-28 18:31:34"
2757,356,"2013-04-28 18:31:35","2013-04-28 18:31:35"
2758,356,"2013-04-28 18:31:35","2013-04-28 18:31:35"
2441,357,"2013-04-28 18:31:28","2013-04-28 18:31:28"
4,357,"2013-04-28 18:31:30","2013-04-28 18:31:30"
273,358,"2013-04-28 18:10:46","2013-04-28 18:10:46"
4,358,"2013-04-28 18:22:42","2013-04-28 18:22:42"
4,358,"2013-04-28 18:22:42","2013-04-28 18:22:42"
4,358,"2013-04-28 18:22:42","2013-04-28 18:22:42"
4,358,"2013-04-28 18:22:42","2013-04-28 18:22:42"
4,358,"2013-04-28 18:23:08","2013-04-28 18:23:08"
4,358,"2013-04-28 18:23:09","2013-04-28 18:23:09"
4,358,"2013-04-28 18:23:09","2013-04-28 18:23:09"
4,358,"2013-04-28 18:23:09","2013-04-28 18:23:09"
4,358,"2013-04-28 18:23:09","2013-04-28 18:23:09"
4,358,"2013-04-28 18:23:10","2013-04-28 18:23:10"
4,358,"2013-04-28 18:23:10","2013-04-28 18:23:10"
4,358,"2013-04-28 18:23:26","2013-04-28 18:23:26"
4,358,"2013-04-28 18:23:29","2013-04-28 18:23:29"
2894,358,"2013-12-20 10:33:10","2013-12-20 10:33:10"
2895,358,"2013-12-20 10:33:10","2013-12-20 10:33:10"
4,358,"2013-12-20 10:33:10","2013-12-20 10:33:10"
2898,358,"2013-12-20 10:33:11","2013-12-20 10:33:11"
3193,358,"2013-12-20 10:33:18","2013-12-20 10:33:18"
3201,358,"2013-12-20 10:33:18","2013-12-20 10:33:18"
3202,358,"2013-12-20 10:33:18","2013-12-20 10:33:18"
3203,358,"2013-12-20 10:33:18","2013-12-20 10:33:18"
3226,358,"2013-12-20 10:33:18","2013-12-20 10:33:18"
3227,358,"2013-12-20 10:33:18","2013-12-20 10:33:18"
3387,358,"2013-12-20 10:33:23","2013-12-20 10:33:23"
3419,358,"2013-12-20 10:33:23","2013-12-20 10:33:23"
2894,358,"2013-12-20 10:34:16","2013-12-20 10:34:16"
2895,358,"2013-12-20 10:34:16","2013-12-20 10:34:16"
4,358,"2013-12-20 10:34:16","2013-12-20 10:34:16"
2898,358,"2013-12-20 10:34:16","2013-12-20 10:34:16"
3193,358,"2013-12-20 10:34:40","2013-12-20 10:34:40"
3201,358,"2013-12-20 10:34:40","2013-12-20 10:34:40"
3202,358,"2013-12-20 10:34:40","2013-12-20 10:34:40"
3203,358,"2013-12-20 10:34:40","2013-12-20 10:34:40"
3226,358,"2013-12-20 10:34:41","2013-12-20 10:34:41"
3227,358,"2013-12-20 10:34:41","2013-12-20 10:34:41"
3387,358,"2013-12-20 10:34:43","2013-12-20 10:34:43"
3419,358,"2013-12-20 10:35:09","2013-12-20 10:35:09"
1631,359,"2013-04-28 18:29:29","2013-04-28 18:29:29"
1347,360,"2013-04-28 18:28:48","2013-04-28 18:28:48"
1351,360,"2013-04-28 18:28:48","2013-04-28 18:28:48"
1477,360,"2013-04-28 18:29:07","2013-04-28 18:29:07"
1666,360,"2013-04-28 18:29:34","2013-04-28 18:29:34"
1667,360,"2013-04-28 18:29:34","2013-04-28 18:29:34"
1825,360,"2013-04-28 18:30:03","2013-04-28 18:30:03"
1829,360,"2013-04-28 18:30:03","2013-04-28 18:30:03"
1830,360,"2013-04-28 18:30:03","2013-04-28 18:30:03"
1834,360,"2013-04-28 18:30:04","2013-04-28 18:30:04"
1835,360,"2013-04-28 18:30:04","2013-04-28 18:30:04"
1341,360,"2013-04-28 18:30:44","2013-04-28 18:30:44"
2130,360,"2013-04-28 18:30:45","2013-04-28 18:30:45"
2270,360,"2013-04-28 18:31:06","2013-04-28 18:31:06"
2290,360,"2013-04-28 18:31:09","2013-04-28 18:31:09"
2296,360,"2013-04-28 18:31:10","2013-04-28 18:31:10"
86,361,"2013-04-28 18:09:17","2013-04-28 18:09:17"
86,361,"2013-04-28 18:09:17","2013-04-28 18:09:17"
89,361,"2013-04-28 18:09:18","2013-04-28 18:09:18"
172,361,"2013-04-28 18:09:38","2013-04-28 18:09:38"
173,361,"2013-04-28 18:09:38","2013-04-28 18:09:38"
174,361,"2013-04-28 18:09:38","2013-04-28 18:09:38"
175,361,"2013-04-28 18:09:39","2013-04-28 18:09:39"
176,361,"2013-04-28 18:09:39","2013-04-28 18:09:39"
230,361,"2013-04-28 18:09:45","2013-04-28 18:09:45"
4,361,"2013-04-28 18:22:22","2013-04-28 18:22:22"
4,361,"2013-04-28 18:22:29","2013-04-28 18:22:29"
4,361,"2013-04-28 18:22:41","2013-04-28 18:22:41"
4,361,"2013-04-28 18:22:42","2013-04-28 18:22:42"
4,361,"2013-04-28 18:22:42","2013-04-28 18:22:42"
4,361,"2013-04-28 18:22:54","2013-04-28 18:22:54"
4,361,"2013-04-28 18:22:54","2013-04-28 18:22:54"
4,361,"2013-04-28 18:22:55","2013-04-28 18:22:55"
4,361,"2013-04-28 18:22:55","2013-04-28 18:22:55"
4,361,"2013-04-28 18:22:56","2013-04-28 18:22:56"
4,361,"2013-04-28 18:23:03","2013-04-28 18:23:03"
4,361,"2013-04-28 18:23:03","2013-04-28 18:23:03"
4,361,"2013-04-28 18:23:06","2013-04-28 18:23:06"
1250,361,"2013-04-28 18:27:55","2013-04-28 18:27:55"
1252,361,"2013-04-28 18:27:55","2013-04-28 18:27:55"
1253,361,"2013-04-28 18:27:56","2013-04-28 18:27:56"
1255,361,"2013-04-28 18:27:56","2013-04-28 18:27:56"
1258,361,"2013-04-28 18:27:57","2013-04-28 18:27:57"
1745,361,"2013-04-28 18:29:49","2013-04-28 18:29:49"
2449,361,"2013-04-28 18:31:30","2013-04-28 18:31:30"
2825,361,"2013-04-28 18:33:38","2013-04-28 18:33:38"
2882,361,"2013-12-20 10:32:39","2013-12-20 10:32:39"
2887,361,"2013-12-20 10:33:04","2013-12-20 10:33:04"
2888,361,"2013-12-20 10:33:05","2013-12-20 10:33:05"
2890,361,"2013-12-20 10:33:10","2013-12-20 10:33:10"
2891,361,"2013-12-20 10:33:10","2013-12-20 10:33:10"
3034,361,"2013-12-20 10:33:14","2013-12-20 10:33:14"
3034,361,"2013-12-20 10:33:14","2013-12-20 10:33:14"
3047,361,"2013-12-20 10:33:15","2013-12-20 10:33:15"
3051,361,"2013-12-20 10:33:15","2013-12-20 10:33:15"
3051,361,"2013-12-20 10:33:15","2013-12-20 10:33:15"
3127,361,"2013-12-20 10:33:16","2013-12-20 10:33:16"
3127,361,"2013-12-20 10:33:16","2013-12-20 10:33:16"
3164,361,"2013-12-20 10:33:17","2013-12-20 10:33:17"
2882,361,"2013-12-20 10:34:10","2013-12-20 10:34:10"
2887,361,"2013-12-20 10:34:16","2013-12-20 10:34:16"
2888,361,"2013-12-20 10:34:16","2013-12-20 10:34:16"
2890,361,"2013-12-20 10:34:16","2013-12-20 10:34:16"
2891,361,"2013-12-20 10:34:16","2013-12-20 10:34:16"
3034,361,"2013-12-20 10:34:19","2013-12-20 10:34:19"
3034,361,"2013-12-20 10:34:19","2013-12-20 10:34:19"
3047,361,"2013-12-20 10:34:19","2013-12-20 10:34:19"
3051,361,"2013-12-20 10:34:19","2013-12-20 10:34:19"
3051,361,"2013-12-20 10:34:20","2013-12-20 10:34:20"
3127,361,"2013-12-20 10:34:21","2013-12-20 10:34:21"
3127,361,"2013-12-20 10:34:21","2013-12-20 10:34:21"
3164,361,"2013-12-20 10:34:40","2013-12-20 10:34:40"
47,362,"2013-04-28 18:09:13","2013-04-28 18:09:13"
4,362,"2013-04-28 18:22:46","2013-04-28 18:22:46"
2952,362,"2013-12-20 10:33:12","2013-12-20 10:33:12"
2952,362,"2013-12-20 10:34:17","2013-12-20 10:34:17"
4,363,"2013-04-28 18:22:47","2013-04-28 18:22:47"
2955,363,"2013-12-20 10:33:12","2013-12-20 10:33:12"
2955,363,"2013-12-20 10:34:17","2013-12-20 10:34:17"
4,364,"2013-04-28 18:22:47","2013-04-28 18:22:47"
4,364,"2013-04-28 18:22:47","2013-04-28 18:22:47"
4,364,"2013-04-28 18:22:47","2013-04-28 18:22:47"
2957,364,"2013-12-20 10:33:12","2013-12-20 10:33:12"
2958,364,"2013-12-20 10:33:12","2013-12-20 10:33:12"
2959,364,"2013-12-20 10:33:12","2013-12-20 10:33:12"
2957,364,"2013-12-20 10:34:17","2013-12-20 10:34:17"
2958,364,"2013-12-20 10:34:17","2013-12-20 10:34:17"
2959,364,"2013-12-20 10:34:17","2013-12-20 10:34:17"
6,365,"2013-04-28 18:08:43","2013-04-28 18:08:43"
11,365,"2013-04-28 18:08:44","2013-04-28 18:08:44"
12,365,"2013-04-28 18:08:44","2013-04-28 18:08:44"
13,365,"2013-04-28 18:08:44","2013-04-28 18:08:44"
17,365,"2013-04-28 18:08:45","2013-04-28 18:08:45"
25,365,"2013-04-28 18:08:45","2013-04-28 18:08:45"
6,365,"2013-04-28 18:09:08","2013-04-28 18:09:08"
11,365,"2013-04-28 18:09:08","2013-04-28 18:09:08"
12,365,"2013-04-28 18:09:09","2013-04-28 18:09:09"
13,365,"2013-04-28 18:09:09","2013-04-28 18:09:09"
17,365,"2013-04-28 18:09:10","2013-04-28 18:09:10"
25,365,"2013-04-28 18:09:10","2013-04-28 18:09:10"
4,365,"2013-04-28 18:22:43","2013-04-28 18:22:43"
2915,365,"2013-12-20 10:33:11","2013-12-20 10:33:11"
2915,365,"2013-12-20 10:34:17","2013-12-20 10:34:17"
4,366,"2013-04-28 18:22:45","2013-04-28 18:22:45"
4,366,"2013-04-28 18:22:45","2013-04-28 18:22:45"
4,366,"2013-04-28 18:22:49","2013-04-28 18:22:49"
2931,366,"2013-12-20 10:33:12","2013-12-20 10:33:12"
2931,366,"2013-12-20 10:33:12","2013-12-20 10:33:12"
2990,366,"2013-12-20 10:33:13","2013-12-20 10:33:13"
2931,366,"2013-12-20 10:34:17","2013-12-20 10:34:17"
2931,366,"2013-12-20 10:34:17","2013-12-20 10:34:17"
2990,366,"2013-12-20 10:34:18","2013-12-20 10:34:18"
21,367,"2013-04-28 18:08:45","2013-04-28 18:08:45"
21,367,"2013-04-28 18:09:10","2013-04-28 18:09:10"
4,367,"2013-04-28 18:22:46","2013-04-28 18:22:46"
2943,367,"2013-12-20 10:33:12","2013-12-20 10:33:12"
2943,367,"2013-12-20 10:34:17","2013-12-20 10:34:17"
1231,368,"2013-04-28 18:27:52","2013-04-28 18:27:52"
1234,368,"2013-04-28 18:27:52","2013-04-28 18:27:52"
56,369,"2013-04-28 18:09:14","2013-04-28 18:09:14"
57,369,"2013-04-28 18:09:14","2013-04-28 18:09:14"
57,369,"2013-04-28 18:09:14","2013-04-28 18:09:14"
62,369,"2013-04-28 18:09:14","2013-04-28 18:09:14"
4,369,"2013-04-28 18:22:43","2013-04-28 18:22:43"
4,369,"2013-04-28 18:22:46","2013-04-28 18:22:46"
4,369,"2013-04-28 18:22:50","2013-04-28 18:22:50"
4,369,"2013-04-28 18:22:50","2013-04-28 18:22:50"
4,369,"2013-04-28 18:22:51","2013-04-28 18:22:51"
4,369,"2013-04-28 18:23:05","2013-04-28 18:23:05"
4,369,"2013-04-28 18:23:05","2013-04-28 18:23:05"
4,369,"2013-04-28 18:23:28","2013-04-28 18:23:28"
2906,369,"2013-12-20 10:33:11","2013-12-20 10:33:11"
2946,369,"2013-12-20 10:33:12","2013-12-20 10:33:12"
3000,369,"2013-12-20 10:33:13","2013-12-20 10:33:13"
3002,369,"2013-12-20 10:33:13","2013-12-20 10:33:13"
3017,369,"2013-12-20 10:33:14","2013-12-20 10:33:14"
3152,369,"2013-12-20 10:33:17","2013-12-20 10:33:17"
3153,369,"2013-12-20 10:33:17","2013-12-20 10:33:17"
3410,369,"2013-12-20 10:33:23","2013-12-20 10:33:23"
2906,369,"2013-12-20 10:34:16","2013-12-20 10:34:16"
2946,369,"2013-12-20 10:34:17","2013-12-20 10:34:17"
3000,369,"2013-12-20 10:34:19","2013-12-20 10:34:19"
3002,369,"2013-12-20 10:34:19","2013-12-20 10:34:19"
3017,369,"2013-12-20 10:34:19","2013-12-20 10:34:19"
3152,369,"2013-12-20 10:34:39","2013-12-20 10:34:39"
3153,369,"2013-12-20 10:34:40","2013-12-20 10:34:40"
3410,369,"2013-12-20 10:35:09","2013-12-20 10:35:09"
2842,370,"2013-04-28 18:33:41","2013-04-28 18:33:41"
2843,370,"2013-04-28 18:33:41","2013-04-28 18:33:41"
2875,370,"2013-04-28 18:33:45","2013-04-28 18:33:45"
61,371,"2013-04-28 18:09:14","2013-04-28 18:09:14"
4,371,"2013-04-28 18:22:50","2013-04-28 18:22:50"
2999,371,"2013-12-20 10:33:13","2013-12-20 10:33:13"
2999,371,"2013-12-20 10:34:19","2013-12-20 10:34:19"
63,372,"2013-04-28 18:09:15","2013-04-28 18:09:15"
64,372,"2013-04-28 18:09:15","2013-04-28 18:09:15"
65,372,"2013-04-28 18:09:15","2013-04-28 18:09:15"
69,372,"2013-04-28 18:09:15","2013-04-28 18:09:15"
71,372,"2013-04-28 18:09:16","2013-04-28 18:09:16"
72,372,"2013-04-28 18:09:16","2013-04-28 18:09:16"
73,372,"2013-04-28 18:09:16","2013-04-28 18:09:16"
156,372,"2013-04-28 18:09:36","2013-04-28 18:09:36"
158,372,"2013-04-28 18:09:37","2013-04-28 18:09:37"
159,372,"2013-04-28 18:09:37","2013-04-28 18:09:37"
185,372,"2013-04-28 18:09:40","2013-04-28 18:09:40"
213,372,"2013-04-28 18:09:42","2013-04-28 18:09:42"
303,372,"2013-04-28 18:10:50","2013-04-28 18:10:50"
4,372,"2013-04-28 18:22:50","2013-04-28 18:22:50"
4,372,"2013-04-28 18:22:50","2013-04-28 18:22:50"
4,372,"2013-04-28 18:22:51","2013-04-28 18:22:51"
4,372,"2013-04-28 18:22:51","2013-04-28 18:22:51"
4,372,"2013-04-28 18:22:51","2013-04-28 18:22:51"
4,372,"2013-04-28 18:22:51","2013-04-28 18:22:51"
4,372,"2013-04-28 18:22:51","2013-04-28 18:22:51"
4,372,"2013-04-28 18:22:52","2013-04-28 18:22:52"
4,372,"2013-04-28 18:22:52","2013-04-28 18:22:52"
4,372,"2013-04-28 18:22:53","2013-04-28 18:22:53"
4,372,"2013-04-28 18:22:53","2013-04-28 18:22:53"
4,372,"2013-04-28 18:22:54","2013-04-28 18:22:54"
4,372,"2013-04-28 18:22:58","2013-04-28 18:22:58"
4,372,"2013-04-28 18:22:58","2013-04-28 18:22:58"
4,372,"2013-04-28 18:22:58","2013-04-28 18:22:58"
4,372,"2013-04-28 18:22:59","2013-04-28 18:22:59"
4,372,"2013-04-28 18:23:00","2013-04-28 18:23:00"
4,372,"2013-04-28 18:23:08","2013-04-28 18:23:08"
4,372,"2013-04-28 18:23:18","2013-04-28 18:23:18"
4,372,"2013-04-28 18:23:23","2013-04-28 18:23:23"
4,372,"2013-04-28 18:23:29","2013-04-28 18:23:29"
4,372,"2013-04-28 18:23:35","2013-04-28 18:23:35"
4,372,"2013-04-28 18:23:36","2013-04-28 18:23:36"
4,372,"2013-04-28 18:23:36","2013-04-28 18:23:36"
1328,372,"2013-04-28 18:28:44","2013-04-28 18:28:44"
1329,372,"2013-04-28 18:28:45","2013-04-28 18:28:45"
1330,372,"2013-04-28 18:28:45","2013-04-28 18:28:45"
1821,372,"2013-04-28 18:30:02","2013-04-28 18:30:02"
3004,372,"2013-12-20 10:33:13","2013-12-20 10:33:13"
3010,372,"2013-12-20 10:33:14","2013-12-20 10:33:14"
3011,372,"2013-12-20 10:33:14","2013-12-20 10:33:14"
3012,372,"2013-12-20 10:33:14","2013-12-20 10:33:14"
3013,372,"2013-12-20 10:33:14","2013-12-20 10:33:14"
3015,372,"2013-12-20 10:33:14","2013-12-20 10:33:14"
3018,372,"2013-12-20 10:33:14","2013-12-20 10:33:14"
3019,372,"2013-12-20 10:33:14","2013-12-20 10:33:14"
3022,372,"2013-12-20 10:33:14","2013-12-20 10:33:14"
3031,372,"2013-12-20 10:33:14","2013-12-20 10:33:14"
3032,372,"2013-12-20 10:33:14","2013-12-20 10:33:14"
3040,372,"2013-12-20 10:33:14","2013-12-20 10:33:14"
3083,372,"2013-12-20 10:33:15","2013-12-20 10:33:15"
3084,372,"2013-12-20 10:33:15","2013-12-20 10:33:15"
3085,372,"2013-12-20 10:33:15","2013-12-20 10:33:15"
3092,372,"2013-12-20 10:33:16","2013-12-20 10:33:16"
3100,372,"2013-12-20 10:33:16","2013-12-20 10:33:16"
3190,372,"2013-12-20 10:33:18","2013-12-20 10:33:18"
3317,372,"2013-12-20 10:33:21","2013-12-20 10:33:21"
3356,372,"2013-12-20 10:33:22","2013-12-20 10:33:22"
3427,372,"2013-12-20 10:33:24","2013-12-20 10:33:24"
3004,372,"2013-12-20 10:34:19","2013-12-20 10:34:19"
3010,372,"2013-12-20 10:34:19","2013-12-20 10:34:19"
3011,372,"2013-12-20 10:34:19","2013-12-20 10:34:19"
3012,372,"2013-12-20 10:34:19","2013-12-20 10:34:19"
3013,372,"2013-12-20 10:34:19","2013-12-20 10:34:19"
3015,372,"2013-12-20 10:34:19","2013-12-20 10:34:19"
3018,372,"2013-12-20 10:34:19","2013-12-20 10:34:19"
3019,372,"2013-12-20 10:34:19","2013-12-20 10:34:19"
3022,372,"2013-12-20 10:34:19","2013-12-20 10:34:19"
3031,372,"2013-12-20 10:34:19","2013-12-20 10:34:19"
3032,372,"2013-12-20 10:34:19","2013-12-20 10:34:19"
3040,372,"2013-12-20 10:34:19","2013-12-20 10:34:19"
3083,372,"2013-12-20 10:34:20","2013-12-20 10:34:20"
3084,372,"2013-12-20 10:34:20","2013-12-20 10:34:20"
3085,372,"2013-12-20 10:34:20","2013-12-20 10:34:20"
3092,372,"2013-12-20 10:34:20","2013-12-20 10:34:20"
3100,372,"2013-12-20 10:34:21","2013-12-20 10:34:21"
3190,372,"2013-12-20 10:34:40","2013-12-20 10:34:40"
3317,372,"2013-12-20 10:34:42","2013-12-20 10:34:42"
3356,372,"2013-12-20 10:34:43","2013-12-20 10:34:43"
3427,372,"2013-12-20 10:35:09","2013-12-20 10:35:09"
3487,372,"2013-12-20 10:35:11","2013-12-20 10:35:11"
3501,372,"2013-12-20 10:35:12","2013-12-20 10:35:12"
3504,372,"2013-12-20 10:35:12","2013-12-20 10:35:12"
2,373,"2013-04-28 18:08:43","2013-04-28 18:08:43"
16,373,"2013-04-28 18:08:44","2013-04-28 18:08:44"
26,373,"2013-04-28 18:08:45","2013-04-28 18:08:45"
28,373,"2013-04-28 18:08:46","2013-04-28 18:08:46"
2,373,"2013-04-28 18:09:07","2013-04-28 18:09:07"
16,373,"2013-04-28 18:09:10","2013-04-28 18:09:10"
26,373,"2013-04-28 18:09:11","2013-04-28 18:09:11"
